CIF_NIF,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado
5383,1,342.8352,4,147.4652,195.37,0,1,1
5384,0,282.8074,5,239.8574,42.95,0,0,0
5385,2,49.5064,1,49.5064,0,1,1,1
5386,1,130.3386,3,116.3386,14,0,0,0
5387,2,73.779,2,63.039,10.74,1,1,1
5388,2,73.3099,2,52.3299,20.98,0,1,1
5389,2,57.4275,2,43.3575,14.07,0,1,1
5390,2,50.6724,1,50.6724,0,0,1,0
5391,1,76.1817,2,76.1817,0,0,0,0
5392,1,47.5788,3,47.5788,0,0,0,0
5393,3,158.3092,1,158.3092,0,0,0,0
5394,0,144.6762,6,144.6762,0,0,1,0
5395,0,3.4793,1,3.4793,0,0,0,0
5396,1,19.74,1,0,19.74,0,0,0
5397,2,49.5163,3,49.5163,0,0,0,0
5398,2,87.8225,3,46.6425,41.18,0,1,1
5399,1,226.5886,7,137.8586,88.73,0,1,1
5400,1,274.0754,4,238.3354,35.74,0,1,0
5401,0,214.6293,4,214.6293,0,0,1,0
5402,10,85.0605,1,85.0605,0,1,0,0
5403,1,183.3656,6,142.2356,41.13,0,1,1
5404,0,185.4862,6,126.3062,59.18,0,0,0
5405,2,22.89,1,0,22.89,0,0,0
5406,2,76.8957,2,54.5057,22.39,0,1,1
5407,2,61.7593,1,61.7593,0,0,1,0
5408,1,117.5217,3,107.6017,9.92,0,0,0
5409,2,77.27,2,65.43,11.84,0,1,1
5410,3,101.1516,3,56.9216,44.23,0,1,1
5411,0,205.1236,2,205.1236,0,0,0,0
5412,2,45.77,1,0,45.77,0,0,0
5413,2,23.6769,1,23.6769,0,0,0,0
5414,2,33.21,1,0,33.21,0,0,0
5415,1,21.4119,1,21.4119,0,0,0,0
5416,4,53.2217,1,53.2217,0,1,1,0
5417,3,91.4682,3,70.1982,21.27,0,1,1
5418,2,106.1654,3,44.2954,61.87,0,1,1
5419,1,282.9207,4,223.8307,59.09,0,1,1
5420,0,251.1514,4,176.1014,75.05,0,0,0
5421,2,7.8594,1,7.8594,0,0,0,0
5422,3,49.484,2,40.814,8.67,1,1,1
5423,4,20.07,1,0,20.07,0,0,0
5424,11,28.5237,1,28.5237,0,0,0,0
5425,0,10.6858,1,10.6858,0,0,0,0
5426,1,123.995,6,77.815,46.18,0,1,1
5427,1,101.5296,3,55.6696,45.86,0,1,1
5428,1,93.4475,3,70.2675,23.18,0,1,1
5429,2,78.6006,2,65.7206,12.88,0,1,1
5430,1,80.4994,2,70.1694,10.33,0,1,1
5431,0,261.4649,6,171.0049,90.46,0,0,0
5432,0,242.8105,5,217.1905,25.62,0,0,0
5433,0,152.4228,4,152.4228,0,0,0,0
5434,2,55.85,5,0,55.85,0,0,0
5435,1,20.678,1,20.678,0,0,0,0
5436,0,53.1261,1,53.1261,0,0,0,0
5437,2,49.2706,1,49.2706,0,0,1,0
5438,2,85.1981,2,74.5381,10.66,0,1,1
5439,7,85.7628,5,85.7628,0,0,1,0
5440,3,81.2215,1,81.2215,0,0,1,0
5441,1,49.5236,1,49.5236,0,0,1,0
5442,4,82.9728,3,68.2828,14.69,0,0,0
5443,9,76.8155,3,66.9455,9.87,0,1,1
5444,4,226.7545,6,165.1545,61.6,0,1,0
5445,1,219.5311,6,149.3511,70.18,1,0,0
5446,3,35.01,1,0,35.01,1,0,0
5447,7,11.3439,1,11.3439,0,0,0,0
5448,6,28.1,1,0,28.1,1,0,0
5449,0,107.7999,7,37.1199,70.68,0,0,0
5450,0,90.8334,3,40.1334,50.7,0,1,1
5451,1,65.899,3,65.899,0,0,0,0
5452,0,226.9849,4,186.9849,40,0,0,0
5453,2,22.81,1,0,22.81,0,0,0
5454,8,50.7556,1,50.7556,0,1,1,0
5455,2,98.965,3,77.945,21.02,0,1,1
5456,3,61.2938,2,43.5338,17.76,0,1,1
5457,16,56.5884,3,56.5884,0,0,0,0
5458,0,93.128,1,93.128,0,0,1,0
5459,0,202.6235,7,158.1235,44.5,0,1,0
5460,0,154.9765,2,154.9765,0,0,1,0
5461,0,274.886,5,262.806,12.08,0,1,0
5462,0,192.551,6,181.501,11.05,0,0,0
5463,0,198.4196,6,158.5296,39.89,0,0,0
5464,2,44.0195,1,44.0195,0,0,1,0
5465,94,14.379,1,14.379,0,0,0,0
5466,2,95.7542,5,59.1842,36.57,0,0,0
5467,3,61.1488,2,39.9988,21.15,0,1,0
5468,0,299.6628,6,230.4728,69.19,0,1,0
5469,2,45.778,1,45.778,0,0,1,0
5470,0,130.7536,2,130.7536,0,0,1,0
5471,2,155.7283,3,136.8383,18.89,0,1,1
5472,0,194.3246,5,185.0746,9.25,0,0,0
5473,4,26.2655,1,26.2655,0,0,0,0
5474,1,86.6625,4,86.6625,0,0,0,0
5475,3,122.6598,3,72.2198,50.44,0,1,1
5476,0,249.9426,6,177.2626,72.68,0,1,0
5477,0,229.0215,5,195.4515,33.57,0,1,0
5478,2,28.1,1,0,28.1,1,0,0
5479,1,84.8935,2,84.8935,0,0,0,0
5480,0,125.4982,2,125.4982,0,0,1,0
5481,2,86.0731,2,69.3931,16.68,0,1,1
5482,0,78.4549,2,78.4549,0,0,0,0
5483,0,182.4859,2,182.4859,0,1,0,0
5484,1,23.9569,1,23.9569,0,0,0,0
5485,4,93.6396,2,93.6396,0,0,1,0
5486,0,275.2174,8,182.7974,92.42,0,0,0
5487,0,200.0355,6,143.6255,56.41,0,1,1
5488,0,15,1,0,15,0,0,0
5489,3,104.8993,4,71.3193,33.58,0,1,1
5490,3,79.8793,2,70.9593,8.92,0,1,1
5491,3,70.3536,3,58.4636,11.89,0,0,0
5492,1,373.3267,6,265.2467,108.08,0,1,0
5493,0,165.4196,4,130.7996,34.62,0,1,0
5494,0,20.9768,1,20.9768,0,0,0,0
5495,30,17.36,1,0,17.36,0,0,0
5496,2,117.0334,3,98.3934,18.64,0,0,0
5497,4,58.6306,2,58.6306,0,0,0,0
5498,0,305.3635,6,305.3635,0,0,1,0
5499,5,109.4579,2,95.6479,13.81,0,1,1
5500,0,132.1839,3,121.5539,10.63,0,1,1
5501,0,55.5613,1,55.5613,0,0,1,0
5502,1,449.5258,5,398.1358,51.39,0,1,0
5503,4,56.81,2,0,56.81,0,0,0
5504,4,78.2499,1,78.2499,0,0,1,0
5505,0,275.8944,5,275.8944,0,0,0,0
5506,0,326.8456,6,173.1056,153.74,0,1,1
5507,13,4.679,1,4.679,0,0,0,0
5508,6,109.3502,2,108.3202,1.03,0,1,1
5509,2,57.7415,2,47.2215,10.52,0,1,1
5510,3,125.426,2,84.756,40.67,0,1,1
5511,1,192.6864,7,130.0964,62.59,0,1,1
5512,2,44.8312,3,34.3412,10.49,0,1,1
5513,4,72.6681,2,60.8281,11.84,0,1,1
5514,1,56.1178,2,56.1178,0,0,0,0
5515,0,96.3674,1,96.3674,0,0,1,0
5516,0,226.7878,6,179.7178,47.07,0,0,0
5517,0,228.23,5,194.01,34.22,0,1,0
5518,1,200.1005,6,167.4605,32.64,0,1,0
5519,0,132.5603,5,104.8503,27.71,0,0,0
5520,2,54.816,2,39.056,15.76,0,1,1
5521,4,86.7593,4,48.8993,37.86,0,1,1
5522,2,128.2908,4,104.2508,24.04,0,0,0
5523,1,114.5992,2,114.5992,0,0,1,0
5524,1,274.4939,5,274.4939,0,0,0,0
5525,0,315.7123,5,214.4523,101.26,0,1,0
5526,0,186.93,5,165.12,21.81,0,0,0
5527,2,262.7491,7,167.8191,94.93,0,1,0
5528,4,26.9689,1,26.9689,0,0,0,0
5529,0,44.584,1,44.584,0,0,0,0
5530,11,31.6625,1,31.6625,0,0,0,0
5531,2,57.6424,1,57.6424,0,0,1,0
5532,1,120.5608,6,80.4808,40.08,0,0,0
5533,0,98.9246,2,98.9246,0,0,1,0
5534,1,127.485,4,114.035,13.45,0,0,0
5535,0,133.0941,4,133.0941,0,0,1,0
5536,1,84.7709,2,84.7709,0,0,1,0
5537,0,148.7508,2,148.7508,0,0,1,0
5538,4,30.4136,1,30.4136,0,0,0,0
5539,0,25.2729,1,25.2729,0,0,0,0
5540,3,115.3047,2,84.4647,30.84,0,1,1
5541,6,64.9091,3,33.0491,31.86,0,1,1
5542,1,180.4075,7,135.8275,44.58,0,0,0
5543,3,42.5936,2,33.2336,9.36,0,1,1
5544,2,79.5724,2,68.7224,10.85,0,1,1
5545,0,120.5773,3,105.9673,14.61,0,1,1
5546,0,456.7296,7,334.7696,121.96,0,1,0
5547,0,0,1,0,0,0,0,0
5548,0,21.822,1,21.822,0,0,0,0
5549,0,36.84,1,0,36.84,0,0,0
5550,1,65.0572,2,65.0572,0,0,1,0
5551,5,73.6249,3,40.3749,33.25,0,1,1
5552,0,104.6803,7,33.1103,71.57,0,1,1
5553,2,71.4522,3,48.9022,22.55,0,1,1
5554,0,100.0355,6,73.2155,26.82,0,1,1
5555,1,236.1072,8,202.6372,33.47,0,0,0
5556,0,258.797,5,245.037,13.76,0,0,0
5557,0,191.8406,5,156.6706,35.17,0,1,1
5558,1,264.018,7,198.298,65.72,0,1,0
5559,0,116.7127,6,58.4427,58.27,0,1,1
5560,0,327.997,6,168.877,159.12,0,1,1
5561,3,29.16,1,0,29.16,0,0,0
5562,4,20.3052,1,20.3052,0,0,0,0
5563,0,101.9251,6,64.3051,37.62,0,0,0
5564,0,193.9996,4,193.9996,0,0,1,0
5565,0,229.3573,4,206.2073,23.15,0,0,0
5566,0,243.3911,8,133.6411,109.75,0,1,1
5567,2,162.4589,5,151.4589,11,0,0,0
5568,0,152.9199,2,152.9199,0,0,0,0
5569,0,173.4398,5,127.6298,45.81,0,1,0
5570,2,31.823,1,31.823,0,1,0,0
5571,1,46.6706,1,46.6706,0,0,0,0
5572,6,125.0078,3,106.9678,18.04,0,1,1
5573,1,110.0363,2,110.0363,0,1,1,0
5574,2,215.0386,5,143.4686,71.57,0,1,1
5575,2,176.2242,3,176.2242,0,0,1,0
5576,0,239.6298,6,175.8798,63.75,0,1,1
5577,0,92.4623,3,92.4623,0,0,0,0
5578,0,191.0266,6,172.4266,18.6,0,0,0
5579,0,387.2799,8,193.0999,194.18,0,1,1
5580,0,354.6729,7,185.3129,169.36,0,1,1
5581,4,6.9586,2,6.9586,0,0,0,0
5582,2,62.7668,2,51.7668,11,0,1,1
5583,0,120.719,4,109.419,11.3,0,1,0
5584,0,278.8808,6,181.7208,97.16,0,1,0
5585,0,148.4827,4,148.4827,0,0,0,0
5586,1,296.7835,6,288.4635,8.32,0,1,0
5587,4,33.7773,2,10.9173,22.86,0,0,0
5588,0,20.1612,3,20.1612,0,0,0,0
5589,0,37.79,1,0,37.79,0,0,0
5590,0,137.3248,5,109.7948,27.53,0,0,0
5591,1,293.7967,7,244.8567,48.94,0,1,1
5592,0,324.1329,9,217.6629,106.47,0,0,0
5593,2,28.6757,1,28.6757,0,0,1,0
5594,4,18.66,1,0,18.66,0,0,0
5595,0,32.7521,1,32.7521,0,0,0,0
5596,0,133.6524,2,133.6524,0,0,0,0
5597,6,103.8418,4,55.3618,48.48,0,0,0
5598,0,232.1193,6,193.9293,38.19,0,0,0
5599,1,167.6648,6,129.8548,37.81,0,1,0
5600,5,10.1659,1,10.1659,0,0,0,0
5601,1,55.0131,3,46.0731,8.94,0,1,1
5602,0,109.9164,3,81.0364,28.88,0,1,1
5603,4,115.7061,2,115.7061,0,0,1,0
5604,0,112.6571,4,94.7571,17.9,0,0,0
5605,2,63.7298,3,47.5798,16.15,0,1,1
5606,2,59.6564,1,59.6564,0,0,1,0
5607,8,99.9588,3,99.9588,0,0,1,0
5608,1,192.6591,6,144.8391,47.82,0,1,1
5609,1,145.9788,2,145.9788,0,0,0,0
5610,0,182.1431,7,135.2631,46.88,0,1,1
5611,0,321.1903,11,216.1603,105.03,2,1,1
5612,3,91.5398,3,83.1598,8.38,0,1,0
5613,2,83.3685,4,43.3185,40.05,0,1,1
5614,0,80.1931,2,80.1931,0,1,0,0
5615,2,59.7658,2,47.1858,12.58,0,1,1
5616,4,178.8803,3,178.8803,0,0,1,0
5617,1,197.918,4,165.898,32.02,0,1,1
5618,5,75.716,2,54.426,21.29,0,1,1
5619,3,113.3232,4,104.0232,9.3,0,0,0
5620,1,184.6652,3,158.6452,26.02,0,0,0
5621,1,563.2018,11,394.2118,168.99,0,1,0
5622,0,107.2242,5,85.1142,22.11,0,0,0
5623,1,104.0763,3,95.1463,8.93,2,0,0
5624,0,195.4484,8,147.5984,47.85,0,1,1
5625,0,233.9857,7,173.4057,60.58,0,1,1
5626,1,307.0357,4,270.7057,36.33,0,1,1
5627,3,15.2054,1,15.2054,0,0,0,0
5628,4,98.3063,3,70.4763,27.83,0,1,1
5629,1,94.02,3,82.59,11.43,0,0,0
5630,0,177.6466,6,129.4966,48.15,0,1,1
5631,1,286.7435,7,269.0835,17.66,0,1,0
5632,14,29.4967,1,29.4967,0,0,0,0
5633,2,65.0301,2,54.6001,10.43,0,1,1
5634,3,60.9579,2,50.0079,10.95,0,1,1
5635,6,17.1648,1,17.1648,0,0,0,0
5636,3,4.68,1,0,4.68,0,0,0
5637,0,129.5866,1,129.5866,0,0,1,0
5638,1,65.2101,2,65.2101,0,0,1,0
5639,2,125.6449,2,125.6449,0,0,1,0
5640,0,205.6725,6,130.1825,75.49,0,1,1
5641,2,40.9176,2,40.9176,0,0,0,0
5642,8,16.03,1,0,16.03,0,0,0
5643,0,5.3,1,0,5.3,0,0,0
5644,0,108.9243,6,89.1543,19.77,0,1,1
5645,7,231.2167,3,231.2167,0,0,1,0
5646,2,14.379,1,14.379,0,0,0,0
5647,0,3.4793,1,3.4793,0,0,0,0
5648,0,133.2153,2,133.2153,0,0,0,0
5649,4,137.9479,2,127.2279,10.72,2,1,1
5650,3,40.3853,1,40.3853,0,0,0,0
5651,3,20.6341,1,20.6341,0,0,0,0
5652,2,218.455,6,133.705,84.75,0,0,0
5653,0,198.5815,8,198.5815,0,0,0,0
5654,3,96.1167,4,61.8367,34.28,1,1,1
5655,3,61.1174,3,33.0574,28.06,0,1,1
5656,3,106.6619,4,72.0219,34.64,0,0,0
5657,3,79.8018,2,59.5218,20.28,0,1,1
5658,1,160.3179,6,145.1379,15.18,0,1,1
5659,2,80.6387,2,62.7687,17.87,0,1,1
5660,3,227.9044,5,136.7944,91.11,0,1,0
5661,3,45.17,2,0,45.17,0,0,0
5662,0,8.1531,1,8.1531,0,0,0,0
5663,8,84.766,3,68.256,16.51,0,1,1
5664,0,147.5546,3,130.9846,16.57,0,1,1
5665,0,318.1913,6,193.6213,124.57,0,1,0
5666,0,298.3365,6,283.8565,14.48,0,0,0
5667,1,14.379,1,14.379,0,0,0,0
5668,4,29.4119,2,20.4119,9,0,0,0
5669,1,130.7434,4,108.0434,22.7,0,0,0
5670,3,55.3286,1,55.3286,0,0,1,0
5671,0,66.3098,6,66.3098,0,0,0,0
5672,1,99.4685,6,60.5185,38.95,0,0,0
5673,0,334.7595,3,306.2695,28.49,0,1,1
5674,0,218.8083,4,218.8083,0,0,0,0
5675,0,18.7591,1,18.7591,0,0,0,0
5676,4,67.2214,2,44.3014,22.92,0,1,1
5677,0,86.1812,1,86.1812,0,0,0,0
5678,0,214.958,6,179.498,35.46,0,1,1
5679,0,31.4328,1,31.4328,0,0,0,0
5680,0,48.96,1,0,48.96,0,0,0
5681,2,79.1704,2,54.2904,24.88,0,1,1
5682,2,57.4437,2,45.0637,12.38,0,1,1
5683,1,12,1,0,12,0,0,0
5684,9,39,1,0,39,0,0,0
5685,2,123.6575,4,99.6875,23.97,0,0,0
5686,4,96.7517,3,79.2717,17.48,0,1,1
5687,3,23.4604,1,23.4604,0,0,0,0
5688,1,29.12,1,0,29.12,0,0,0
5689,1,193.0098,4,172.2598,20.75,0,1,1
5690,1,171.1099,3,148.3399,22.77,0,1,1
5691,2,22.5998,1,22.5998,0,0,0,0
5692,2,59.6807,2,49.0207,10.66,0,1,1
5693,0,323.359,8,236.889,86.47,0,0,0
5694,1,217.1075,5,217.1075,0,0,1,0
5695,2,50.95,1,0,50.95,0,0,0
5696,0,28.758,2,28.758,0,0,0,0
5697,20,20.1555,1,20.1555,0,0,0,0
5698,0,43.8335,1,43.8335,0,0,1,0
5699,0,98.9246,3,98.9246,0,2,0,0
5700,0,1193.7342,8,110.2242,1083.51,0,1,0
5701,0,172.4123,3,172.4123,0,0,0,0
5702,0,20.6,6,0,20.6,1,0,0
5703,0,133.0823,4,121.6723,11.41,0,1,1
5704,3,61.7216,2,45.6916,16.03,0,1,1
5705,1,209.6635,6,153.3235,56.34,0,1,1
5706,0,348.6211,3,337.6211,11,0,0,0
5707,0,136.2873,5,103.7873,32.5,0,1,1
5708,2,119.7004,4,86.0304,33.67,0,0,0
5709,2,83.3924,3,64.4724,18.92,0,0,0
5710,0,128.7901,4,109.7601,19.03,0,0,0
5711,2,28.928,2,8.258,20.67,0,0,0
5712,0,65.06,1,0,65.06,0,0,0
5713,11,38.33,2,0,38.33,0,0,0
5714,3,63.6376,2,48.2876,15.35,0,1,1
5715,2,70.7111,2,60.8411,9.87,0,1,1
5716,2,180.7607,5,146.8707,33.89,0,1,0
5717,3,54.7055,1,54.7055,0,2,0,0
5718,0,116.7433,2,116.7433,0,0,0,0
5719,1,110.8529,6,46.4429,64.41,0,1,1
5720,0,364.4189,9,279.4189,85,0,1,1
5721,3,239.6105,5,136.0605,103.55,0,1,1
5722,0,17.4392,1,17.4392,0,0,0,0
5723,9,35.5188,2,35.5188,0,0,0,0
5724,2,14.5896,1,14.5896,0,0,0,0
5725,1,318.4964,8,207.2764,111.22,0,1,1
5726,4,62.6227,1,62.6227,0,0,1,0
5727,2,89.8633,2,66.2433,23.62,0,1,1
5728,0,250.2246,1,250.2246,0,0,1,0
5729,0,36.618,1,36.618,0,0,0,0
5730,5,113.2684,2,92.1084,21.16,3,1,1
5731,1,75.5422,1,75.5422,0,0,1,0
5732,1,40.6457,1,40.6457,0,0,1,0
5733,1,17.27,1,0,17.27,0,0,0
5734,0,120.1661,3,83.1061,37.06,0,1,0
5735,2,79.0002,2,68.2902,10.71,0,1,1
5736,0,227.5504,5,147.1904,80.36,0,1,0
5737,0,145.7201,2,145.7201,0,0,0,0
5738,2,28.31,1,0,28.31,0,0,0
5739,2,42.6397,2,33.3297,9.31,1,1,1
5740,8,44.3364,1,44.3364,0,1,1,0
5741,1,30.05,1,0,30.05,0,0,0
5742,2,58.2862,2,45.0862,13.2,0,1,1
5743,2,101.7714,3,80.7214,21.05,0,1,1
5744,2,104.8638,2,63.4038,41.46,0,1,1
5745,3,44.5345,1,44.5345,0,0,1,0
5746,2,36.7605,1,36.7605,0,0,1,1
5747,2,93.7101,3,41.9601,51.75,0,1,1
5748,5,59.777,2,39.917,19.86,0,1,1
5749,0,63.2118,1,63.2118,0,0,1,0
5750,4,101.7011,4,47.9011,53.8,0,1,1
5751,3,23.1465,1,23.1465,0,0,0,0
5752,2,44.7318,2,36.3518,8.38,0,1,1
5753,0,33.9921,2,33.9921,0,0,0,0
5754,0,29.1451,2,19.2251,9.92,0,0,0
5755,0,44.1311,1,44.1311,0,0,1,0
5756,0,32.72,1,0,32.72,0,0,0
5757,2,4.3057,1,4.3057,0,0,0,0
5758,0,17.7504,1,17.7504,0,0,0,0
5759,11,19.9216,1,19.9216,0,0,0,0
5760,0,102.4778,3,95.5878,6.89,0,0,0
5761,3,101.5546,3,76.5946,24.96,0,1,1
5762,0,47.5073,1,47.5073,0,0,1,0
5763,1,137.6597,3,137.6597,0,0,0,0
5764,6,10.9173,1,10.9173,0,0,0,0
5765,2,8.0446,1,8.0446,0,1,0,0
5766,0,8.7758,1,8.7758,0,0,0,0
5767,0,44.4543,1,44.4543,0,0,1,0
5768,4,42.2065,2,38.2065,4,0,0,0
5769,2,18.7591,1,18.7591,0,0,0,0
5770,6,35,1,0,35,0,0,0
5771,0,28.1,1,0,28.1,0,0,0
5772,27,16.1931,1,16.1931,0,0,0,0
5773,1,31.644,1,31.644,0,0,0,0
5774,3,48.9953,1,48.9953,0,0,1,0
5775,1,51.3429,2,41.4729,9.87,0,1,1
5776,3,81.7556,3,70.7556,11,0,0,0
5777,0,53.299,2,44.619,8.68,0,1,1
5778,4,79.5328,3,68.4828,11.05,0,0,0
5779,3,74.9974,2,74.9974,0,0,0,0
5780,0,105.7809,3,40.8209,64.96,0,1,0
5781,0,355.5419,1,355.5419,0,0,1,0
5782,0,207.8693,7,155.8493,52.02,0,0,0
5783,0,158.47,3,137.9,20.57,0,1,0
5784,0,21.49,1,0,21.49,0,0,0
5785,0,33.2,1,0,33.2,0,0,0
5786,0,16.8329,1,16.8329,0,0,0,0
5787,0,52.93,4,0,52.93,0,0,0
5788,0,117.6763,3,103.9263,13.75,0,1,0
5789,2,64.9272,2,47.5072,17.42,0,1,1
5790,4,87.5999,2,87.5999,0,0,0,0
5791,1,239.0773,7,135.6873,103.39,0,1,1
5792,0,211.1119,5,200.4919,10.62,0,0,0
5793,1,290.2162,6,228.6762,61.54,0,1,0
5794,0,32.5767,1,32.5767,0,0,0,0
5795,5,56.8074,2,45.6974,11.11,0,1,1
5796,0,76.0627,2,76.0627,0,0,0,0
5797,0,64.6537,2,64.6537,0,0,0,0
5798,3,84.337,4,50.387,33.95,0,0,0
5799,7,89.6989,3,81.3289,8.37,0,1,1
5800,0,176.341,6,134.601,41.74,0,1,1
5801,4,25.6184,1,25.6184,0,0,0,0
5802,2,40.1144,2,28.5444,11.57,0,0,0
5803,2,22.7809,1,22.7809,0,0,0,0
5804,6,21.19,1,0,21.19,0,0,0
5805,0,22.79,1,0,22.79,0,0,0
5806,3,20,1,0,20,0,0,0
5807,21,35.38,1,0,35.38,0,0,0
5808,0,25.69,1,0,25.69,0,0,0
5809,5,73.2605,1,73.2605,0,0,1,0
5810,11,126.0701,3,126.0701,0,0,0,0
5811,1,61.6811,2,45.4111,16.27,0,1,1
5812,5,244.7536,6,151.6936,93.06,1,1,1
5813,0,260.0048,6,203.6748,56.33,0,0,0
5814,0,203.2142,4,194.8942,8.32,0,1,1
5815,0,18.3523,1,18.3523,0,0,0,0
5816,3,78.2191,1,78.2191,0,0,1,0
5817,3,63.9509,2,55.5709,8.38,0,1,1
5818,2,70.5,2,0,70.5,0,0,0
5819,18,121.687,2,81.087,40.6,0,1,0
5820,10,48.2623,1,48.2623,0,0,1,0
5821,25,114.7899,2,114.7899,0,0,0,0
5822,0,270.7082,5,260.3782,10.33,0,1,0
5823,0,233.5133,4,134.9133,98.6,0,0,0
5824,3,169.0804,4,131.9604,37.12,0,1,1
5825,0,236.4465,7,176.2365,60.21,0,1,0
5826,8,39.9988,1,39.9988,0,0,1,0
5827,4,34.2281,2,34.2281,0,0,0,0
5828,2,69.5063,3,44.6463,24.86,0,1,1
5829,2,94.8747,3,84.2947,10.58,0,0,0
5830,12,128.4528,2,128.4528,0,0,1,0
5831,0,61.6938,1,61.6938,0,0,1,0
5832,0,57.8762,2,40.1162,17.76,0,1,1
5833,14,82.4681,3,82.4681,0,0,0,0
5834,0,94.4267,3,35.4667,58.96,0,1,1
5835,0,941.3034,3,109.7434,831.56,0,1,1
5836,2,14.85,1,0,14.85,1,0,0
5837,4,22.5,1,22.5,0,0,0,0
5838,1,20.58,1,0,20.58,0,0,0
5839,4,33.3336,1,33.3336,0,0,0,0
5840,0,7.86,1,0,7.86,0,0,0
5841,10,20.0738,1,20.0738,0,0,0,0
5842,0,32.5337,2,32.5337,0,0,0,0
5843,0,23.025,1,23.025,0,0,0,0
5844,2,44.1506,1,44.1506,0,0,1,0
5845,5,123.6202,5,92.5502,31.07,0,1,0
5846,3,84.3753,3,48.9053,35.47,0,1,1
5847,0,66.165,1,66.165,0,0,1,0
5848,0,74.766,3,62.316,12.45,0,0,0
5849,3,66.6117,2,55.5617,11.05,0,1,1
5850,0,213.3569,5,190.1669,23.19,0,0,0
5851,2,24.1371,1,24.1371,0,0,0,0
5852,0,32.77,1,0,32.77,0,0,0
5853,0,29.3398,1,29.3398,0,0,0,0
5854,0,91.6715,1,91.6715,0,0,1,0
5855,3,49.2124,1,49.2124,0,0,1,0
5856,4,84.6233,1,84.6233,0,0,1,0
5857,1,94.4653,3,53.4853,40.98,0,1,1
5858,0,203.2538,5,159.3838,43.87,0,0,0
5859,2,24.0074,1,24.0074,0,0,0,0
5860,3,41.4484,2,33.3484,8.1,0,1,1
5861,44,0,1,0,0,0,0,0
5862,0,38.8944,2,38.8944,0,0,0,0
5863,3,55.78,1,0,55.78,0,0,0
5864,3,119.36,4,84.49,34.87,0,1,0
5865,0,80.1275,2,80.1275,0,0,1,0
5866,2,95.489,3,78.859,16.63,0,1,1
5867,2,104.9931,3,69.5531,35.44,0,1,1
5868,0,93.4591,4,65.8791,27.58,0,1,1
5869,3,58.489,2,47.389,11.1,0,1,1
5870,5,27.2574,1,27.2574,0,0,0,0
5871,0,15.2054,1,15.2054,0,0,0,0
5872,0,9.1304,1,9.1304,0,0,0,0
5873,0,62.9056,3,45.0956,17.81,0,1,1
5874,0,906.4879,2,47.5179,858.97,0,1,1
5875,0,291.6212,9,211.2612,80.36,0,0,0
5876,9,214.8501,4,183.2301,31.62,0,1,0
5877,0,235.6217,6,170.8117,64.81,0,0,0
5878,4,44.7833,2,33.7633,11.02,0,1,1
5879,0,10.9173,1,10.9173,0,0,0,0
5880,1,90.0764,3,79.6964,10.38,0,1,1
5881,5,114.7021,4,105.7921,8.91,0,1,1
5882,2,71.4097,2,61.0797,10.33,0,1,1
5883,0,333.8602,5,309.5902,24.27,0,1,1
5884,0,361.8511,4,304.9411,56.91,0,1,1
5885,5,156.2076,3,145.7276,10.48,0,1,0
5886,2,3.4793,1,3.4793,0,0,0,0
5887,2,9.92,1,0,9.92,0,0,0
5888,5,82.4597,3,46.6897,35.77,0,1,1
5889,3,322.2269,3,322.2269,0,0,1,0
5890,1,424.1294,8,218.2394,205.89,0,1,0
5891,4,48.5991,1,48.5991,0,0,0,0
5892,6,89.4384,2,76.9684,12.47,0,1,1
5893,2,266.8018,6,169.1818,97.62,0,1,0
5894,2,27.764,1,27.764,0,0,0,0
5895,5,45.2052,1,45.2052,0,0,1,0
5896,1,109.0709,1,109.0709,0,0,1,0
5897,2,85.9237,4,49.2337,36.69,1,1,1
5898,0,181.7631,4,143.8331,37.93,0,0,0
5899,1,253.4669,6,209.0969,44.37,0,1,0
5900,2,245.4117,6,166.9317,78.48,0,1,0
5901,0,274.3139,5,197.0839,77.23,0,0,0
5902,3,32.4,3,0,32.4,0,0,0
5903,1,25,1,0,25,0,0,0
5904,2,121.8534,3,104.1934,17.66,0,1,0
5905,2,48.956,1,48.956,0,0,1,0
5906,1,184.0656,2,184.0656,0,0,0,0
5907,4,19.5523,1,19.5523,0,0,0,0
5908,2,118.7433,4,61.6933,57.05,1,1,1
5909,0,126.69,2,126.69,0,0,0,0
5910,2,70.8889,2,48.5589,22.33,0,1,1
5911,6,70.8386,2,60.3086,10.53,1,1,1
5912,2,89.7638,3,55.3838,34.38,0,1,1
5913,1,198.2359,6,186.2759,11.96,0,0,0
5914,0,78.0751,1,78.0751,0,0,0,0
5915,4,99.9463,5,55.3663,44.58,0,0,0
5916,0,267.9559,5,229.5859,38.37,0,1,0
5917,1,159.0328,4,148.3128,10.72,0,1,0
5918,1,231.5621,7,139.0221,92.54,0,1,0
5919,2,82.3467,3,73.4967,8.85,0,1,1
5920,0,222.2707,4,143.3607,78.91,0,0,0
5921,3,3.4793,1,3.4793,0,0,0,0
5922,2,12.08,1,0,12.08,0,0,0
5923,5,87.9223,3,53.5923,34.33,0,1,1
5924,2,73.8329,3,34.8829,38.95,0,1,1
5925,0,192.8739,3,154.6339,38.24,0,1,0
5926,1,218.6443,5,161.6243,57.02,0,1,1
